2.285 0
2.295 0
2.305 0
2.315 0
2.325 0
2.335 0
2.345 4.0542524e-05
2.355 0.00016114802
2.365 0.0003405424
2.375 0.00063704146
2.385 0.0011467082
2.395 0.001669942
2.405 0.0028411339
2.415 0.0042680315
2.425 0.0063423351
2.435 0.0098584842
2.445 0.014146282
2.455 0.019943591
2.465 0.028839646
2.475 0.040019957
2.485 0.055689059
2.495 0.076506559
2.505 0.10480687
2.515 0.137796
2.525 0.1789137
2.535 0.22839736
2.545 0.28560322
2.555 0.34727175
2.565 0.42228245
2.575 0.5071599
2.585 0.59654143
2.595 0.69832445
2.605 0.81320042
2.615 0.93417536
2.625 1.062119
2.635 1.1946284
2.645 1.3293195
2.655 1.4676896
2.665 1.5990941
2.675 1.7323495
2.685 1.8660921
2.695 1.983598
2.705 2.0940509
2.715 2.2127426
2.725 2.311387
2.735 2.4015415
2.745 2.4898015
2.755 2.5737041
2.765 2.6302363
2.775 2.6756782
2.785 2.7113636
2.795 2.745644
2.805 2.7590263
2.815 2.7715895
2.825 2.7767853
2.835 2.772815
2.845 2.7440121
2.855 2.7080356
2.865 2.6634468
2.875 2.6062317
2.885 2.5381998
2.895 2.4737322
2.905 2.4064329
2.915 2.3370498
2.925 2.2742583
2.935 2.2069732
2.945 2.1407635
2.955 2.0717628
2.965 2.0055558
2.975 1.9362449
2.985 1.8756343
2.995 1.8145841
3.005 1.7551376
3.015 1.6952195
3.025 1.6372475
3.035 1.5761365
3.045 1.5200678
3.055 1.4704276
3.065 1.4185954
3.075 1.3712411
3.085 1.329894
3.095 1.29108
3.105 1.248813
3.115 1.208659
3.125 1.178938
3.135 1.1501035
3.145 1.1235761
3.155 1.1013595
3.165 1.0854155
3.175 1.0672007
3.185 1.0476799
3.195 1.02763
3.205 1.0097638
3.215 0.99084354
3.225 0.97081449
3.235 0.95546237
3.245 0.94301719
3.255 0.93023641
3.265 0.91716332
3.275 0.90751877
3.285 0.89667167
3.295 0.88551122
3.305 0.8781231
3.315 0.87360165
3.325 0.86772888
3.335 0.86663823
3.345 0.86193225
3.355 0.85427192
3.365 0.848018
3.375 0.84622831
3.385 0.8412048
3.395 0.83907011
3.405 0.83921233
3.415 0.83921345
3.425 0.83827608
3.435 0.83883551
3.445 0.84063404
3.455 0.84325308
3.465 0.8417287
3.475 0.84013448
3.485 0.84026174
3.495 0.84126707
3.505 0.84191042
3.515 0.84632028
3.525 0.84860956
3.535 0.84910277
3.545 0.84953964
3.555 0.84932696
3.565 0.851337
3.575 0.85610195
3.585 0.85887625
3.595 0.86423898
3.605 0.86776115
3.615 0.86786339
3.625 0.86747456
3.635 0.87176631
3.645 0.87308631
3.655 0.8752891
3.665 0.87644106
3.675 0.87952199
3.685 0.88343028
3.695 0.8850515
3.705 0.88993435
3.715 0.89622977
3.725 0.89755721
3.735 0.89967656
3.745 0.90266958
3.755 0.90391613
3.765 0.90787345
3.775 0.91075457
3.785 0.91406382
3.795 0.91668382
3.805 0.91805974
3.815 0.91802715
3.825 0.91996272
3.835 0.91788267
3.845 0.91932811
3.855 0.92327625
3.865 0.92453646
3.875 0.92758396
3.885 0.93058276
3.895 0.93441729
3.905 0.93848887
3.915 0.94252561
3.925 0.9462786
3.935 0.95164866
3.945 0.95636426
3.955 0.96063956
3.965 0.96348125
3.975 0.96859463
3.985 0.97178818
3.995 0.97524097
4.005 0.97747558
4.015 0.98254255
4.025 0.98831666
4.035 0.99268831
4.045 0.99633209
4.055 0.99863789
4.065 1.0026397
4.075 1.0033152
4.085 1.0065293
4.095 1.0099186
4.105 1.0137611
4.115 1.0167899
4.125 1.0227925
4.135 1.0293022
4.145 1.033145
4.155 1.0383148
4.165 1.0433563
4.175 1.0437403
4.185 1.0448642
4.195 1.0482257
4.205 1.0542322
4.215 1.0577662
4.225 1.0606983
4.235 1.0644049
4.245 1.06701
4.255 1.0671027
4.265 1.0721632
4.275 1.0789844
4.285 1.0858646
4.295 1.0914959
4.305 1.0993764
4.315 1.1017769
4.325 1.1056775
4.335 1.1101368
4.345 1.1149614
4.355 1.1183995
4.365 1.1254402
4.375 1.1303171
4.385 1.1322277
4.395 1.1322763
4.405 1.1328452
4.415 1.1313056
4.425 1.1347317
4.435 1.1371745
4.445 1.1450527
4.455 1.1471081
4.465 1.1506814
4.475 1.1497136
4.485 1.1476797
4.495 1.1448772
4.505 1.1418919
4.515 1.1423812
4.525 1.143601
4.535 1.1439942
4.545 1.1439566
4.555 1.146133
4.565 1.1461312
4.575 1.1431305
4.585 1.1418705
4.595 1.1390762
4.605 1.1390019
4.615 1.1380388
4.625 1.1407834
4.635 1.145249
4.645 1.1471528
4.655 1.145665
4.665 1.1448454
4.675 1.1420059
4.685 1.13902
4.695 1.1382372
4.705 1.1374517
4.715 1.1358771
4.725 1.1342738
4.735 1.1288093
4.745 1.1236493
4.755 1.1198384
4.765 1.1154716
4.775 1.1098368
4.785 1.1073877
4.795 1.1048271
4.805 1.1038084
4.815 1.1017796
4.825 1.1014818
4.835 1.0992591
4.845 1.095089
4.855 1.092028
4.865 1.090748
4.875 1.0855756
4.885 1.083911
4.895 1.0832809
4.905 1.0777225
4.915 1.0709553
4.925 1.0668271
4.935 1.0620771
4.945 1.0586457
4.955 1.0575855
4.965 1.0536816
4.975 1.0535966
4.985 1.0516673
4.995 1.047414
5.005 1.0447507
5.015 1.0458521
5.025 1.0403701
5.035 1.0365097
5.045 1.0317812
5.055 1.0246822
5.065 1.0177723
5.075 1.0128046
5.085 1.007584
5.095 1.002978
5.105 1.0002721
5.115 0.99393422
5.125 0.98983955
5.135 0.9824395
5.145 0.97747559
5.155 0.97345173
5.165 0.97243099
5.175 0.96959467
5.185 0.97168125
5.195 0.97239839
5.205 0.97122417
5.215 0.96906455
5.225 0.96654344
5.235 0.96228344
5.245 0.95896692
5.255 0.95407365
5.265 0.95128252
5.275 0.95039083
5.285 0.94980538
5.295 0.94492102
5.305 0.94286359
5.315 0.93984393
5.325 0.93695982
5.335 0.93391146
5.345 0.93400454
5.355 0.93242237
5.365 0.93033781
5.375 0.9296389
5.385 0.92717093
5.395 0.92502477
5.405 0.92457849
5.415 0.92218163
5.425 0.91806171
5.435 0.91511131
5.445 0.91262491
5.455 0.9090586
5.465 0.90517657
5.475 0.90372851
5.485 0.89971698
5.495 0.89809898
5.505 0.89720127
5.515 0.89834756
5.525 0.89809456
5.535 0.90138431
5.545 0.90131788
5.555 0.90342542
5.565 0.90463303
5.575 0.90410667
5.585 0.90063229
5.595 0.89938167
5.605 0.89620811
5.615 0.89367043
5.625 0.89309166
5.635 0.89424956
5.645 0.89332222
5.655 0.89262219
5.665 0.89276247
5.675 0.89391019
5.685 0.89439426
5.695 0.8953499
5.705 0.89472649
5.715 0.89281807
5.725 0.89110942
5.735 0.89030708
5.745 0.88950403
5.755 0.88914736
5.765 0.88987648
5.775 0.8899351
5.785 0.89091361
5.795 0.89105048
5.805 0.8907099
5.815 0.89149471
5.825 0.89191682
5.835 0.8935802
5.845 0.89684426
5.855 0.90226447
5.865 0.90681759
5.875 0.9125375
5.885 0.91769263
5.895 0.9211454
5.905 0.92502111
5.915 0.92935105
5.925 0.93306714
5.935 0.93530666
5.945 0.93864732
5.955 0.94160291
5.965 0.94415524
5.975 0.94333076
5.985 0.94076009
5.995 0.93993138
6.005 0.93932473
6.015 0.9388813
6.025 0.94196149
6.035 0.94792635
6.045 0.95371707
6.055 0.95716
6.065 0.95971244
6.075 0.95990764
6.085 0.96008593
6.095 0.96095405
6.105 0.9632988
6.115 0.96462862
6.125 0.96803506
6.135 0.96994806
6.145 0.97080448
6.155 0.96962887
6.165 0.97071294
6.175 0.96975435
6.185 0.96933117
6.195 0.96875246
6.205 0.96887973
6.215 0.97013471
6.225 0.97199307
6.235 0.97315246
6.245 0.97306417
6.255 0.97668161
6.265 0.97885099
6.275 0.98090369
6.285 0.98340823
6.295 0.98523169
6.305 0.98815554
6.315 0.98969553
6.325 0.99250161
6.335 0.99288499
6.345 0.99599034
6.355 0.99627097
6.365 0.99806405
6.375 0.99926425
6.385 1.0038762
6.395 1.0069219
6.405 1.0083699
6.415 1.0102641
6.425 1.011324
6.435 1.0128365
6.445 1.0158839
6.455 1.0185859
6.465 1.0182627
6.475 1.0200242
6.485 1.0205474
6.495 1.0183196
6.505 1.0170646
6.515 1.0167329
6.525 1.0167231
6.535 1.0172015
6.545 1.0194923
6.555 1.0235706
6.565 1.0282249
6.575 1.0312081
6.585 1.0340137
6.595 1.0379561
6.605 1.0408037
6.615 1.0438246
6.625 1.0468775
6.635 1.0496784
6.645 1.0510654
6.655 1.050438
6.665 1.0485201
6.675 1.048793
6.685 1.0499971
6.695 1.0505301
6.705 1.0513346
6.715 1.0534522
6.725 1.053948
6.735 1.0528374
6.745 1.0514884
6.755 1.0522514
6.765 1.0537966
6.775 1.0544614
6.785 1.0557574
6.795 1.0586022
6.805 1.05998
6.815 1.0620206
6.825 1.0620894
6.835 1.0636656
6.845 1.064067
6.855 1.0648477
6.865 1.0650034
6.875 1.0668105
6.885 1.0650302
6.895 1.0651465
6.905 1.0658588
6.915 1.0655423
6.925 1.0655313
6.935 1.0677999
6.945 1.0712074
6.955 1.0743456
6.965 1.0771325
6.975 1.0785413
6.985 1.0813869
6.995 1.0811393
7.005 1.0794202
7.015 1.0782715
7.025 1.079418
7.035 1.0779202
7.045 1.077601
7.055 1.0770616
7.065 1.0771502
7.075 1.0753263
7.085 1.0749788
7.095 1.0732362
7.105 1.0728358
7.115 1.0712771
7.125 1.0725479
7.135 1.0733807
7.145 1.0738516
7.155 1.0743497
7.165 1.0740611
7.175 1.0710528
7.185 1.0669732
7.195 1.0638692
7.205 1.0602264
7.215 1.0582664
7.225 1.0575873
7.235 1.0586131
7.245 1.0596574
7.255 1.0599192
7.265 1.0593113
7.275 1.0582316
7.285 1.056134
7.295 1.0550119
7.305 1.0562831
7.315 1.0574295
7.325 1.0580402
7.335 1.0607346
7.345 1.0608196
7.355 1.0579366
7.365 1.0583009
7.375 1.057309
7.385 1.0537837
7.395 1.0513747
7.405 1.0517193
7.415 1.0498456
7.425 1.0512041
7.435 1.0523835
7.445 1.0525743
7.455 1.0501234
7.465 1.0467393
7.475 1.0407556
7.485 1.0350036
7.495 1.0301885
7.505 1.0271703
7.515 1.0247059
7.525 1.0254848
7.535 1.0251928
7.545 1.0241899
7.555 1.0207583
7.565 1.0190774
7.575 1.0160794
7.585 1.0151513
7.595 1.013615
7.605 1.0147282
7.615 1.0131356
7.625 1.0123197
7.635 1.0098686
7.645 1.0097017
7.655 1.0077071
7.665 1.0079005
7.675 1.0047049
7.685 1.0043781
7.695 1.0031602
7.705 1.0027028
7.715 1.0012646
7.725 1.0035178
7.735 1.0037325
7.745 1.0046175
7.755 1.0049037
7.765 1.0020081
7.775 1.0000186
7.785 0.99816261
7.795 0.99548858
7.805 0.99267465
7.815 0.99230192
7.825 0.99003273
7.835 0.98674487
7.845 0.98374171
7.855 0.98360263
7.865 0.98250365
7.875 0.9813497
7.885 0.98253612
7.895 0.98209913
7.905 0.98122723
7.915 0.97989906
7.925 0.9797718
7.935 0.97669015
7.945 0.97636742
7.955 0.97594125
7.965 0.97774344
7.975 0.97693603
7.985 0.97716086
7.995 0.9760845
8.005 0.97135526
8.015 0.96792744
8.025 0.96510785
8.035 0.96292932
8.045 0.96181344
8.055 0.96483182
8.065 0.96545362
8.075 0.96471447
8.085 0.96465902
8.095 0.964754
8.105 0.96259307
8.115 0.96117817
8.125 0.96167942
8.135 0.96120311
8.145 0.96102673
8.155 0.96159855
8.165 0.96144648
8.175 0.96376844
8.185 0.96627851
8.195 0.96743907
8.205 0.9679107
8.215 0.97011257
8.225 0.96841819
8.235 0.96757876
8.245 0.96591422
8.255 0.96472708
8.265 0.96270965
8.275 0.9622634
8.285 0.96323906
8.295 0.96653074
8.305 0.96957053
8.315 0.9734501
8.325 0.97792867
8.335 0.97920283
8.345 0.98005228
8.355 0.98137233
8.365 0.98320331
8.375 0.98338229
8.385 0.98379212
8.395 0.98470378
8.405 0.98618573
8.415 0.98635255
8.425 0.9877749
8.435 0.99166923
8.445 0.99307941
8.455 0.99585892
8.465 0.99628309
8.475 0.99599063
8.485 0.99755834
8.495 0.9992185
8.505 1.0000973
8.515 1.0045529
8.525 1.0093556
8.535 1.0110582
8.545 1.0150599
8.555 1.0151748
8.565 1.0173153
8.575 1.0148529
8.585 1.0124754
8.595 1.0070532
8.605 1.0051496
8.615 0.99964866
8.625 0.99983015
8.635 0.99985282
8.645 1.0015776
8.655 1.0042061
8.665 1.0072327
8.675 1.0083097
8.685 1.0078584
8.695 1.0067249
8.705 1.0052162
8.715 1.0021909
8.725 1.0023069
8.735 1.0027803
8.745 1.0065083
8.755 1.0092264
8.765 1.0122872
8.775 1.0125741
8.785 1.0153827
8.795 1.0159042
8.805 1.0179687
8.815 1.0206893
8.825 1.0245297
8.835 1.0257979
8.845 1.026269
8.855 1.0235836
8.865 1.0214302
8.875 1.0173104
8.885 1.0156988
8.895 1.0135625
8.905 1.013727
8.915 1.0134387
8.925 1.0147859
8.935 1.0139497
8.945 1.0159743
8.955 1.0140957
8.965 1.0136959
8.975 1.0142452
8.985 1.0145702
8.995 1.0137585
9.005 1.0161174
9.015 1.0166337
9.025 1.0166421
9.035 1.0162101
9.045 1.0169109
9.055 1.0161669
9.065 1.0162061
9.075 1.0165704
9.085 1.0191832
9.095 1.0195524
9.105 1.0220124
9.115 1.023595
9.125 1.0217457
9.135 1.0193556
9.145 1.0177618
9.155 1.0168842
9.165 1.0149163
9.175 1.0157394
9.185 1.0173479
9.195 1.0184167
9.205 1.0178759
9.215 1.0180682
9.225 1.0194343
9.235 1.0197087
9.245 1.01868
9.255 1.0206203
9.265 1.0236132
9.275 1.0221292
9.285 1.0211198
9.295 1.0215403
9.305 1.0198717
9.315 1.0176462
9.325 1.0191221
9.335 1.0209344
9.345 1.0227204
9.355 1.026121
9.365 1.029074
9.375 1.0301859
9.385 1.030663
9.395 1.0292009
9.405 1.0253531
9.415 1.0199552
9.425 1.0177752
9.435 1.0159198
9.445 1.0163404
9.455 1.0169001
9.465 1.0200203
9.475 1.022498
9.485 1.0240315
9.495 1.0251124
9.505 1.0244278
9.515 1.0213196
9.525 1.0187906
9.535 1.0166706
9.545 1.0122228
9.555 1.0110382
9.565 1.0094346
9.575 1.0063913
9.585 1.0041161
9.595 1.0048886
9.605 1.0048191
9.615 1.0066254
9.625 1.0057984
9.635 1.0048166
9.645 1.004844
9.655 1.0029931
9.665 1.005261
9.675 1.0057914
9.685 1.0057418
9.695 1.0053486
9.705 1.0105193
9.715 1.0090081
9.725 1.0098042
9.735 1.0093045
9.745 1.0062366
9.755 1.0004961
9.765 0.99655976
9.775 0.99690794
9.785 1.0002094
9.795 1.0015835
9.805 1.0013199
9.815 1.0038412
9.825 1.0013114
9.835 1.0006102
9.845 1.0006022
9.855 1.0017735
9.865 1.0006454
9.875 1.0041937
9.885 1.0046142
9.895 1.0105672
9.905 1.0152038
9.915 1.0233329
9.925 1.0271704
9.935 1.0297844
9.945 1.0291032
9.955 1.0300021
9.965 1.0290197
9.975 1.0323073
9.985 1.037569
